listing_id,host_id,score_type,score
1684236,8905591,Checkin,4.94
1684236,8905591,Communication,4.92
1684236,8905591,Location,4.94
1684236,8905591,Value,4.81
1686930,8916363,Accuracy,4.95
1686930,8916363,Cleanliness,4.91
1686930,8916363,Checkin,4.95
1686930,8916363,Communication,4.94
1686930,8916363,Location,4.95
1686930,8916363,Value,4.82
1687322,5040664,Accuracy,4.71
1687322,5040664,Cleanliness,4.39
1687322,5040664,Checkin,4.68
1687322,5040664,Communication,4.86
1687322,5040664,Location,4.86
1687322,5040664,Value,4.39
1696015,8956137,Accuracy,4.59
1696015,8956137,Cleanliness,4.46
1696015,8956137,Checkin,4.85
1696015,8956137,Communication,4.9
1696015,8956137,Location,4.93
1696015,8956137,Value,4.63
1696194,8956137,Accuracy,4.6
1696194,8956137,Cleanliness,4.42
1696194,8956137,Checkin,4.73
1696194,8956137,Communication,4.8
1696194,8956137,Location,4.92
1696194,8956137,Value,4.53
1696389,8956137,Accuracy,4.67
1696389,8956137,Cleanliness,5
1696389,8956137,Checkin,5
1696389,8956137,Communication,5
1696389,8956137,Location,5
1696389,8956137,Value,4.33
1716901,3650951,Accuracy,4.93
1716901,3650951,Cleanliness,4.84
1716901,3650951,Checkin,4.98
1716901,3650951,Communication,5
1716901,3650951,Location,4.92
1716901,3650951,Value,4.92
1732441,1214247,Accuracy,4.94
1732441,1214247,Cleanliness,4.74
1732441,1214247,Checkin,4.97
1732441,1214247,Communication,4.96
1732441,1214247,Location,4.78
1732441,1214247,Value,4.92
1737244,9148911,Accuracy,4.92
1737244,9148911,Cleanliness,4.82
1737244,9148911,Checkin,4.87
1737244,9148911,Communication,4.92
1737244,9148911,Location,4.84
1737244,9148911,Value,4.71
1773803,8026420,Accuracy,4.41
1773803,8026420,Cleanliness,4.12
1773803,8026420,Checkin,4.55
1773803,8026420,Communication,4.56
1773803,8026420,Location,4.65
1773803,8026420,Value,4.3
1775016,8315334,Accuracy,4.89
1775016,8315334,Cleanliness,4.84
1775016,8315334,Checkin,4.91
1775016,8315334,Communication,4.86
1775016,8315334,Location,4.88
1775016,8315334,Value,4.76
1802663,9450725,Accuracy,4.94
1802663,9450725,Cleanliness,4.94
1802663,9450725,Checkin,4.97
1802663,9450725,Communication,4.97
1802663,9450725,Location,4.98
1802663,9450725,Value,4.88
1807936,3464851,Accuracy,4.72
1807936,3464851,Cleanliness,4.16
1807936,3464851,Checkin,4.88
1807936,3464851,Communication,4.8
1807936,3464851,Location,4.88
1807936,3464851,Value,4.6
1820794,9533123,Accuracy,4.98
1820794,9533123,Cleanliness,4.96
1820794,9533123,Checkin,4.98
1820794,9533123,Communication,4.98
1820794,9533123,Location,4.93
1820794,9533123,Value,4.93
1851863,9671138,Accuracy,4.95
1851863,9671138,Cleanliness,5
1851863,9671138,Checkin,4.98
1851863,9671138,Communication,4.91
1851863,9671138,Location,4.33
1851863,9671138,Value,4.79
1900698,3118422,Accuracy,4.83
1900698,3118422,Cleanliness,4.57
1900698,3118422,Checkin,4.85
1900698,3118422,Communication,4.88
1900698,3118422,Location,4.55
1900698,3118422,Value,4.69
1905473,9890727,Accuracy,4.83
1905473,9890727,Cleanliness,4.17
1905473,9890727,Checkin,4.5
1905473,9890727,Communication,4.83
1905473,9890727,Location,4.33
1905473,9890727,Value,4.5
1909058,2497928,Accuracy,4.95
1909058,2497928,Cleanliness,4.97
1909058,2497928,Checkin,4.95
1909058,2497928,Communication,4.95
1909058,2497928,Location,4.89
1909058,2497928,Value,4.88
1925661,9975709,Accuracy,4.96
1925661,9975709,Cleanliness,4.95
1925661,9975709,Checkin,4.93
1925661,9975709,Communication,4.88
1925661,9975709,Location,4.73
1925661,9975709,Value,4.82
1928010,8315334,Accuracy,4.85
1928010,8315334,Cleanliness,4.87
1928010,8315334,Checkin,4.93
1928010,8315334,Communication,4.88
1928010,8315334,Location,4.9
1928010,8315334,Value,4.76
1935439,10014839,Accuracy,4.8
1935439,10014839,Cleanliness,4.47
1935439,10014839,Checkin,4.67
1935439,10014839,Communication,4.6
1935439,10014839,Location,4.87
1935439,10014839,Value,4.8
1956274,7466082,Accuracy,4.96
1956274,7466082,Cleanliness,4.99
1956274,7466082,Checkin,4.99
1956274,7466082,Communication,5
1956274,7466082,Location,4.95
1956274,7466082,Value,4.95
1976382,1121532,Accuracy,4.81
1976382,1121532,Cleanliness,4.82
1976382,1121532,Checkin,4.84
1976382,1121532,Communication,4.88
1976382,1121532,Location,4.87
1976382,1121532,Value,4.64
1983713,10235544,Accuracy,4.9
1983713,10235544,Cleanliness,4.88
1983713,10235544,Checkin,4.9
1983713,10235544,Communication,5
1983713,10235544,Location,4.9
1983713,10235544,Value,4.9
1984692,5525120,Accuracy,5
1984692,5525120,Cleanliness,5
1984692,5525120,Checkin,5
1984692,5525120,Communication,5
1984692,5525120,Location,4.71
1984692,5525120,Value,4.86
2026794,10392662,Accuracy,4.53
2026794,10392662,Cleanliness,4.75
2026794,10392662,Checkin,4.88
2026794,10392662,Communication,4.91
2026794,10392662,Location,4.92
2026794,10392662,Value,4.67
2033191,10437300,Accuracy,4.97
2033191,10437300,Cleanliness,4.98
2033191,10437300,Checkin,4.98
2033191,10437300,Communication,4.98
2033191,10437300,Location,4.99
2033191,10437300,Value,4.85
2037250,1865986,Accuracy,4.93
2037250,1865986,Cleanliness,4.93
2037250,1865986,Checkin,4.96
2037250,1865986,Communication,4.97
2037250,1865986,Location,4.95
2037250,1865986,Value,4.76
2069917,8284327,Accuracy,4.82
2069917,8284327,Cleanliness,4.9
2069917,8284327,Checkin,5
2069917,8284327,Communication,4.94
2069917,8284327,Location,4.69
2069917,8284327,Value,4.64
2112625,10771753,Accuracy,4.86
2112625,10771753,Cleanliness,4.86
2112625,10771753,Checkin,4.96
2112625,10771753,Communication,4.98
2112625,10771753,Location,4.71
2112625,10771753,Value,4.86
2150760,10977007,Accuracy,4.83
2150760,10977007,Cleanliness,4.88
2150760,10977007,Checkin,4.94
2150760,10977007,Communication,4.83
2150760,10977007,Location,4.79
2150760,10977007,Value,4.72
2187563,6668610,Accuracy,4.9
2187563,6668610,Cleanliness,4.91
2187563,6668610,Checkin,4.92
2187563,6668610,Communication,4.92
2187563,6668610,Location,4.9
2187563,6668610,Value,4.63
2197168,11206862,Accuracy,4.97
2197168,11206862,Cleanliness,4.97
2197168,11206862,Checkin,4.99
2197168,11206862,Communication,5
2197168,11206862,Location,4.86
2197168,11206862,Value,4.9
2215336,11299221,Accuracy,4.91
2215336,11299221,Cleanliness,4.77
2215336,11299221,Checkin,4.93
2215336,11299221,Communication,4.9
2215336,11299221,Location,4.9
2215336,11299221,Value,4.79
2234730,3074414,Accuracy,4.58
2234730,3074414,Cleanliness,4.38
2234730,3074414,Checkin,4.58
2234730,3074414,Communication,4.71
2234730,3074414,Location,4.88
2234730,3074414,Value,4.33
2267862,11580391,Accuracy,4.89
2267862,11580391,Cleanliness,4.86
2267862,11580391,Checkin,4.91
2267862,11580391,Communication,5
2267862,11580391,Location,4.8
2267862,11580391,Value,4.73
2297917,11737076,Accuracy,4.93
2297917,11737076,Cleanliness,4.81
2297917,11737076,Checkin,4.86
2297917,11737076,Communication,4.94
2297917,11737076,Location,4.82
2297917,11737076,Value,4.78
2298775,225830,Accuracy,4.88
2298775,225830,Cleanliness,4.68
2298775,225830,Checkin,4.9
2298775,225830,Communication,4.87
2298775,225830,Location,4.79
2298775,225830,Value,4.77
2358140,3074414,Accuracy,4.6
2358140,3074414,Cleanliness,4.53
2358140,3074414,Checkin,4.73
2358140,3074414,Communication,4.75
2358140,3074414,Location,4.6
2358140,3074414,Value,4.2
2391699,1123549,Accuracy,4.97
2391699,1123549,Cleanliness,4.98
2391699,1123549,Checkin,4.97
2391699,1123549,Communication,4.97
2391699,1123549,Location,4.93
2391699,1123549,Value,4.93
2396734,8403307,Accuracy,4.94
2396734,8403307,Cleanliness,4.98
2396734,8403307,Checkin,4.95
2396734,8403307,Communication,4.96
2396734,8403307,Location,4.96
2396734,8403307,Value,4.9
2441908,12483454,Accuracy,4.94
2441908,12483454,Cleanliness,4.98
2441908,12483454,Checkin,4.98
2441908,12483454,Communication,5
2441908,12483454,Location,4.92
2441908,12483454,Value,4.92
2446384,12509177,Accuracy,4.97
2446384,12509177,Cleanliness,4.96
2446384,12509177,Checkin,4.99
2446384,12509177,Communication,4.97
2446384,12509177,Location,4.9
2446384,12509177,Value,4.97
2459519,12575330,Accuracy,4.89
2459519,12575330,Cleanliness,4.79
2459519,12575330,Checkin,4.95
2459519,12575330,Communication,4.89
2459519,12575330,Location,4.82
2459519,12575330,Value,4.79
2471659,2824920,Accuracy,4.92
2471659,2824920,Cleanliness,4.9
2471659,2824920,Checkin,4.91
2471659,2824920,Communication,4.91
2471659,2824920,Location,4.64
2471659,2824920,Value,4.85
2474569,12657870,Accuracy,4.85
2474569,12657870,Cleanliness,4.68
2474569,12657870,Checkin,4.95
2474569,12657870,Communication,4.88
2474569,12657870,Location,4.63
2474569,12657870,Value,4.72
2486612,301273531,Accuracy,4.75
2486612,301273531,Cleanliness,4.72
2486612,301273531,Checkin,4.89
2486612,301273531,Communication,4.88
2486612,301273531,Location,4.72
2486612,301273531,Value,4.67
2492143,512103,Accuracy,4.86
2492143,512103,Cleanliness,4.94
2492143,512103,Checkin,4.96
2492143,512103,Communication,4.94
2492143,512103,Location,4.78
2492143,512103,Value,4.74
2522091,12913415,Accuracy,4.97
2522091,12913415,Cleanliness,4.93
2522091,12913415,Checkin,4.99
2522091,12913415,Communication,4.97
2522091,12913415,Location,4.96
2522091,12913415,Value,4.9
2536507,5570855,Accuracy,4.86
2536507,5570855,Cleanliness,4.96
2536507,5570855,Checkin,4.95
2536507,5570855,Communication,4.97
2536507,5570855,Location,4.9
2536507,5570855,Value,4.76
2556794,8266794,Accuracy,5
2556794,8266794,Cleanliness,4.95
2556794,8266794,Checkin,5
2556794,8266794,Communication,5
2556794,8266794,Location,4.84
2556794,8266794,Value,5
2578855,5507715,Accuracy,4.92
2578855,5507715,Cleanliness,4.96
2578855,5507715,Checkin,4.98
2578855,5507715,Communication,4.99
2578855,5507715,Location,4.9
2578855,5507715,Value,4.91
2586350,2536735,Accuracy,4.77
2586350,2536735,Cleanliness,4.84
2586350,2536735,Checkin,4.91
2586350,2536735,Communication,4.96
2586350,2536735,Location,4.4
2586350,2536735,Value,4.68
2586642,1452570,Accuracy,4.71
2586642,1452570,Cleanliness,4.74
2586642,1452570,Checkin,4.86
2586642,1452570,Communication,4.88
2586642,1452570,Location,4.63
2586642,1452570,Value,4.53
2612399,4485958,Accuracy,4.96
2612399,4485958,Cleanliness,4.92
2612399,4485958,Checkin,4.99
2612399,4485958,Communication,5
2612399,4485958,Location,4.89
2612399,4485958,Value,4.93
2614238,13386991,Accuracy,5
2614238,13386991,Cleanliness,4.9
2614238,13386991,Checkin,5
2614238,13386991,Communication,5
2614238,13386991,Location,4.8
2614238,13386991,Value,4.7
2614387,1123549,Accuracy,4.96
2614387,1123549,Cleanliness,4.97
2614387,1123549,Checkin,4.94
2614387,1123549,Communication,4.95
2614387,1123549,Location,4.93
2614387,1123549,Value,4.9
2630912,197690,Accuracy,5
2630912,197690,Cleanliness,5
2630912,197690,Checkin,4.8
2630912,197690,Communication,5
2630912,197690,Location,4.8
2630912,197690,Value,4.8
2638086,13364937,Accuracy,4.95
2638086,13364937,Cleanliness,5
2638086,13364937,Checkin,4.93
2638086,13364937,Communication,4.92
2638086,13364937,Location,4.97
2638086,13364937,Value,4.9
2642359,13266307,Accuracy,4.87
2642359,13266307,Cleanliness,4.77
2642359,13266307,Checkin,4.86
2642359,13266307,Communication,4.83
2642359,13266307,Location,4.69
2642359,13266307,Value,4.73
2652941,33360,Accuracy,4.89
2652941,33360,Cleanliness,4.91
2652941,33360,Checkin,4.96
2652941,33360,Communication,4.94
2652941,33360,Location,4.85
2652941,33360,Value,4.83
2670365,13669439,Accuracy,4.96
2670365,13669439,Cleanliness,4.98
2670365,13669439,Checkin,4.95
2670365,13669439,Communication,4.95
2670365,13669439,Location,4.94
2670365,13669439,Value,4.88
2686374,2231298,Accuracy,4.89
2686374,2231298,Cleanliness,4.86
2686374,2231298,Checkin,4.96
2686374,2231298,Communication,4.97
2686374,2231298,Location,4.9
2686374,2231298,Value,4.83
2692126,106972,Accuracy,4.97
2692126,106972,Cleanliness,4.99
2692126,106972,Checkin,4.93
2692126,106972,Communication,4.96
2692126,106972,Location,4.88
2692126,106972,Value,4.85
2693672,13786062,Accuracy,4.79
2693672,13786062,Cleanliness,4.69
2693672,13786062,Checkin,4.92
2693672,13786062,Communication,4.98
2693672,13786062,Location,4.98
2693672,13786062,Value,4.82
2693700,13786376,Accuracy,4.94
2693700,13786376,Cleanliness,4.96
2693700,13786376,Checkin,4.96
2693700,13786376,Communication,4.95
2693700,13786376,Location,4.83
2693700,13786376,Value,4.87
2710274,10392662,Accuracy,4.58
2710274,10392662,Cleanliness,4.79
2710274,10392662,Checkin,4.86
2710274,10392662,Communication,4.88
2710274,10392662,Location,4.89
2710274,10392662,Value,4.66
2721575,6985440,Accuracy,4.93
2721575,6985440,Cleanliness,4.95
2721575,6985440,Checkin,5
2721575,6985440,Communication,4.98
2721575,6985440,Location,4.79
2721575,6985440,Value,4.89
2723368,880937,Accuracy,4.94
2723368,880937,Cleanliness,4.92
2723368,880937,Checkin,4.94
2723368,880937,Communication,4.96
2723368,880937,Location,4.89
2723368,880937,Value,4.88
2727808,13959773,Accuracy,4.97
2727808,13959773,Cleanliness,4.99
2727808,13959773,Checkin,4.97
2727808,13959773,Communication,4.97
2727808,13959773,Location,4.96
2727808,13959773,Value,4.91
2731253,601600,Accuracy,4.97
2731253,601600,Cleanliness,4.89
2731253,601600,Checkin,4.99
2731253,601600,Communication,4.99
2731253,601600,Location,4.98
2731253,601600,Value,4.87
2760312,14107195,Accuracy,4.96
2760312,14107195,Cleanliness,4.95
2760312,14107195,Checkin,4.97
2760312,14107195,Communication,4.97
2760312,14107195,Location,4.97
2760312,14107195,Value,4.93
2809796,14372052,Accuracy,4.84
2809796,14372052,Cleanliness,4.82
2809796,14372052,Checkin,4.95
2809796,14372052,Communication,4.97
2809796,14372052,Location,4.85
2809796,14372052,Value,4.85
2830174,3381463,Accuracy,4.97
2830174,3381463,Cleanliness,5
2830174,3381463,Checkin,5
2830174,3381463,Communication,4.93
2830174,3381463,Location,4.72
2830174,3381463,Value,4.79
2847177,3074414,Accuracy,4.6
2847177,3074414,Cleanliness,4.55
2847177,3074414,Checkin,4.9
2847177,3074414,Communication,4.7
2847177,3074414,Location,4.65
2847177,3074414,Value,4.4
2874608,13786062,Accuracy,5
2874608,13786062,Cleanliness,4
2874608,13786062,Checkin,5
2874608,13786062,Communication,5
2874608,13786062,Location,5
2874608,13786062,Value,5
2882641,13240442,Accuracy,4.9
2882641,13240442,Cleanliness,4.85
2882641,13240442,Checkin,4.99
2882641,13240442,Communication,4.99
2882641,13240442,Location,4.96
2882641,13240442,Value,4.73
2923529,14926558,Accuracy,4.97
2923529,14926558,Cleanliness,4.96
2923529,14926558,Checkin,4.97
2923529,14926558,Communication,4.97
2923529,14926558,Location,4.94
2923529,14926558,Value,4.83
2935486,14015217,Accuracy,4.89
2935486,14015217,Cleanliness,4.75
2935486,14015217,Checkin,4.88
2935486,14015217,Communication,4.93
2935486,14015217,Location,4.97
2935486,14015217,Value,4.78
2948548,3074414,Accuracy,4.34
2948548,3074414,Cleanliness,4.13
2948548,3074414,Checkin,4.61
2948548,3074414,Communication,4.5
2948548,3074414,Location,4.82
2948548,3074414,Value,3.87
2950213,15060417,Accuracy,4.82
2950213,15060417,Cleanliness,4.75
2950213,15060417,Checkin,4.94
2950213,15060417,Communication,4.92
2950213,15060417,Location,4.95
2950213,15060417,Value,4.52
2970666,1121532,Accuracy,4.73
2970666,1121532,Cleanliness,4.7
2970666,1121532,Checkin,4.78
2970666,1121532,Communication,4.84
2970666,1121532,Location,4.83
2970666,1121532,Value,4.54
2976798,2066223,Accuracy,4.92
2976798,2066223,Cleanliness,4.89
2976798,2066223,Checkin,4.92
2976798,2066223,Communication,4.96
2976798,2066223,Location,4.94
2976798,2066223,Value,4.92
2989758,1730412,Accuracy,4.9
2989758,1730412,Cleanliness,4.84
2989758,1730412,Checkin,4.97
2989758,1730412,Communication,4.97
2989758,1730412,Location,4.95
2989758,1730412,Value,4.8
2995996,2781551,Accuracy,4.84
2995996,2781551,Cleanliness,4.55
2995996,2781551,Checkin,4.9
2995996,2781551,Communication,5
2995996,2781551,Location,4.84
2995996,2781551,Value,4.66
3017298,10014839,Accuracy,5
3017298,10014839,Cleanliness,4.63
3017298,10014839,Checkin,5
3017298,10014839,Communication,5
3017298,10014839,Location,5
3017298,10014839,Value,5
3022564,12086787,Accuracy,4.95
3022564,12086787,Cleanliness,4.93
3022564,12086787,Checkin,4.97
3022564,12086787,Communication,4.94
3022564,12086787,Location,4.89
3022564,12086787,Value,4.89
3053269,2231298,Accuracy,4.93
3053269,2231298,Cleanliness,4.89
3053269,2231298,Checkin,5
3053269,2231298,Communication,4.99
3053269,2231298,Location,4.98
3053269,2231298,Value,4.84
3061918,15566972,Accuracy,4.93
3061918,15566972,Cleanliness,4.9
3061918,15566972,Checkin,4.88
3061918,15566972,Communication,4.85
3061918,15566972,Location,4.74
3061918,15566972,Value,4.79
3121829,4152568,Accuracy,4.82
3121829,4152568,Cleanliness,4.71
3121829,4152568,Checkin,4.88
3121829,4152568,Communication,4.79
3121829,4152568,Location,4.85
3121829,4152568,Value,4.76
3124961,5014920,Accuracy,5
3124961,5014920,Cleanliness,5
3124961,5014920,Checkin,5
3124961,5014920,Communication,5
3124961,5014920,Location,5
3124961,5014920,Value,5
3146212,15537536,Accuracy,4.9
3146212,15537536,Cleanliness,4.96
3146212,15537536,Checkin,4.99
3146212,15537536,Communication,5
3146212,15537536,Location,4.91
3146212,15537536,Value,4.93
3158243,3074414,Accuracy,4.6
3158243,3074414,Cleanliness,4.68
3158243,3074414,Checkin,4.8
3158243,3074414,Communication,4.71
3158243,3074414,Location,4.67
3158243,3074414,Value,4.41
3173186,9187497,Accuracy,4.93
3173186,9187497,Cleanliness,4.86
3173186,9187497,Checkin,4.85
3173186,9187497,Communication,4.83
3173186,9187497,Location,4.85
3173186,9187497,Value,4.61
3254956,6680836,Accuracy,4.69
3254956,6680836,Cleanliness,4.69
3254956,6680836,Checkin,4.88
3254956,6680836,Communication,4.56
